customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
9,124,sugar,2024-03-16,10,50,2,100
51,122,atta,2024-05-09,6,60,2,120
94,122,besan,2024-07-03,5,52,8,416
157,123,quaker oats,2024-04-29,9,212,1,212
2,122,besan,2024-03-15,6,52,3,156
71,122,pasta,2024-05-29,6,15,7,105
192,124,meggi,2024-05-07,12,12,2,24
29,124,sugar,2024-05-16,10,50,2,100
26,121,pasta,2024-06-16,1,15,5,75
57,121,refined oil,2024-03-13,3,110,9,990
130,122,maida,2024-08-09,5,20,2,40
14,122,refined oil,2024-06-26,5,110,10,1100
51,124,meggi,2024-06-26,10,12,6,72
134,123,refined oil,2024-03-05,7,110,10,1100
14,124,quaker oats,2024-05-30,10,212,2,424
120,123,maida,2024-08-19,7,20,7,140
100,123,maida,2024-07-17,7,20,1,20
191,124,Rice,2024-03-18,10,70,3,210
157,121,besan,2024-05-19,2,52,7,364
187,124,clinic plus,2024-03-27,11,1.5,7,10.5
155,121,meggi,2024-08-18,2,12,2,24
34,122,quaker oats,2024-05-09,6,212,5,1060
115,123,sugar,2024-05-06,8,50,7,350
140,123,maida,2024-07-25,8,20,3,60
76,122,sugar,2024-06-27,4,50,8,400
54,122,pasta,2024-06-04,5,15,1,15
66,122,dantkanti,2024-06-02,4,100,4,400
85,121,besan,2024-07-31,1,52,1,52
73,121,quaker oats,2024-08-07,2,212,9,1908
68,124,refined oil,2024-07-15,10,110,1,110
47,124,refined oil,2024-07-26,11,110,7,770
157,124,Rice,2024-06-20,10,70,8,560
75,123,pasta,2024-08-04,9,15,8,120
114,121,pasta,2024-07-12,1,15,7,105
150,124,besan,2024-06-22,11,52,5,260
112,124,Rice,2024-04-14,12,70,7,490
21,123,Rice,2024-03-30,9,70,2,140
89,121,refined oil,2024-03-26,2,110,4,440
5,121,meggi,2024-06-08,2,12,1,12
133,122,nutrella,2024-03-24,4,40,1,40
178,123,sugar,2024-03-22,9,50,10,500
176,122,meggi,2024-03-08,5,12,5,60
84,121,pasta,2024-04-18,1,15,1,15
138,124,atta,2024-08-17,10,60,5,300
173,123,atta,2024-06-01,9,60,8,480
3,122,maida,2024-08-20,5,20,7,140
10,124,nutrella,2024-05-26,12,40,7,280
95,122,refined oil,2024-07-03,4,110,1,110
65,121,clinic plus,2024-06-13,3,1.5,10,15.0
123,122,maida,2024-04-16,5,20,3,60
56,121,clinic plus,2024-05-10,3,1.5,1,1.5
117,124,atta,2024-06-03,12,60,4,240
66,123,maida,2024-05-10,8,20,1,20
69,123,maida,2024-04-06,7,20,7,140
37,121,atta,2024-06-13,3,60,3,180
196,123,dantkanti,2024-08-20,8,100,8,800
140,122,pasta,2024-04-23,6,15,3,45
77,123,maida,2024-07-02,8,20,1,20
94,122,nutrella,2024-04-26,4,40,3,120
102,123,Rice,2024-03-08,7,70,3,210
193,124,refined oil,2024-07-30,12,110,7,770
81,121,refined oil,2024-07-04,3,110,7,770
40,121,nutrella,2024-08-08,1,40,6,240
152,124,nutrella,2024-06-27,10,40,2,80
153,121,meggi,2024-05-24,2,12,6,72
173,124,maida,2024-03-08,10,20,1,20
171,124,refined oil,2024-03-22,12,110,3,330
152,124,dantkanti,2024-04-14,12,100,7,700
39,123,nutrella,2024-03-23,9,40,3,120
168,124,Rice,2024-04-24,12,70,8,560
178,123,dantkanti,2024-06-21,7,100,7,700
146,122,Rice,2024-04-19,5,70,5,350
184,123,Rice,2024-05-06,7,70,7,490
11,122,meggi,2024-08-06,6,12,2,24
197,123,maida,2024-04-18,9,20,6,120
185,124,dantkanti,2024-05-15,10,100,1,100
29,121,refined oil,2024-05-13,3,110,5,550
114,124,Rice,2024-03-20,10,70,3,210
96,122,refined oil,2024-05-17,6,110,4,440
161,121,Rice,2024-03-03,1,70,7,490
92,122,quaker oats,2024-06-17,4,212,4,848
170,123,pasta,2024-03-03,8,15,10,150
195,123,quaker oats,2024-07-16,8,212,2,424
148,124,pasta,2024-07-26,12,15,4,60
165,121,pasta,2024-03-31,1,15,4,60
35,122,meggi,2024-08-12,5,12,4,48
176,123,sugar,2024-06-03,9,50,9,450
71,124,quaker oats,2024-06-20,12,212,3,636
22,124,Rice,2024-06-07,11,70,4,280
26,124,pasta,2024-04-19,11,15,9,135
2,124,besan,2024-06-10,11,52,6,312
159,124,pasta,2024-04-29,10,15,10,150
166,123,quaker oats,2024-06-08,9,212,9,1908
144,121,nutrella,2024-07-22,2,40,10,400
7,121,maida,2024-03-23,2,20,1,20
9,124,dantkanti,2024-07-03,11,100,7,700
21,123,clinic plus,2024-05-18,8,1.5,4,6.0
191,121,refined oil,2024-04-16,2,110,8,880
72,124,clinic plus,2024-05-16,12,1.5,8,12.0
2,121,sugar,2024-04-03,2,50,1,50
77,123,nutrella,2024-04-23,7,40,10,400
80,124,maida,2024-03-22,11,20,8,160
127,121,maida,2024-05-03,2,20,5,100
29,123,nutrella,2024-06-12,8,40,10,400
24,124,maida,2024-08-18,10,20,3,60
105,124,clinic plus,2024-08-19,12,1.5,10,15.0
20,123,refined oil,2024-05-31,8,110,7,770
48,123,nutrella,2024-08-10,7,40,10,400
16,123,Rice,2024-03-14,7,70,8,560
126,123,sugar,2024-05-19,9,50,8,400
198,121,Rice,2024-06-23,1,70,5,350
74,121,Rice,2024-07-26,2,70,6,420
158,122,maida,2024-05-13,5,20,2,40
117,123,besan,2024-04-06,9,52,6,312
129,121,sugar,2024-07-24,3,50,10,500
93,123,sugar,2024-04-25,7,50,7,350
133,124,meggi,2024-05-03,12,12,5,60
20,122,clinic plus,2024-06-14,5,1.5,9,13.5
177,124,Rice,2024-07-07,12,70,8,560
130,123,Rice,2024-04-15,9,70,6,420
78,124,pasta,2024-03-07,10,15,10,150
83,124,clinic plus,2024-07-20,11,1.5,10,15.0
96,122,quaker oats,2024-07-28,6,212,8,1696
183,121,refined oil,2024-05-23,2,110,8,880
195,122,sugar,2024-05-24,5,50,6,300
112,122,Rice,2024-07-02,6,70,10,700
185,123,besan,2024-03-25,8,52,10,520
54,124,refined oil,2024-08-03,10,110,1,110
61,123,maida,2024-05-05,7,20,8,160
167,122,sugar,2024-04-25,4,50,5,250
199,123,besan,2024-05-21,7,52,5,260
45,122,sugar,2024-08-07,6,50,5,250
52,122,meggi,2024-08-14,6,12,3,36
6,121,clinic plus,2024-07-15,2,1.5,2,3.0
95,121,atta,2024-06-11,2,60,5,300
199,124,quaker oats,2024-07-29,11,212,3,636
148,121,sugar,2024-03-13,2,50,8,400
30,124,Rice,2024-05-05,10,70,1,70
4,122,dantkanti,2024-08-19,4,100,1,100
11,123,meggi,2024-04-14,8,12,2,24
191,123,clinic plus,2024-04-30,7,1.5,9,13.5
106,124,meggi,2024-03-27,12,12,2,24
72,121,clinic plus,2024-07-10,2,1.5,1,1.5
25,121,refined oil,2024-03-03,1,110,5,550
168,121,nutrella,2024-03-18,2,40,4,160
165,123,maida,2024-03-25,7,20,4,80
15,122,dantkanti,2024-06-27,5,100,3,300
20,123,dantkanti,2024-05-19,9,100,9,900
20,123,maida,2024-07-09,9,20,1,20
14,122,meggi,2024-06-18,4,12,1,12
199,124,besan,2024-08-01,12,52,8,416
117,123,quaker oats,2024-03-24,7,212,1,212
127,121,nutrella,2024-08-06,2,40,3,120
152,123,meggi,2024-06-01,7,12,2,24
52,123,Rice,2024-03-08,9,70,4,280
45,122,nutrella,2024-06-15,6,40,9,360
3,122,meggi,2024-03-30,6,12,1,12
58,124,clinic plus,2024-06-15,11,1.5,6,9.0
172,123,sugar,2024-06-09,7,50,3,150
86,121,pasta,2024-04-20,3,15,3,45
142,121,sugar,2024-03-28,1,50,7,350
13,124,clinic plus,2024-07-16,12,1.5,5,7.5
138,122,nutrella,2024-08-15,4,40,5,200
195,122,Rice,2024-07-08,4,70,7,490
1,121,pasta,2024-05-01,2,15,9,135
80,122,quaker oats,2024-04-26,5,212,4,848
79,123,maida,2024-04-04,9,20,4,80
129,121,sugar,2024-08-04,2,50,7,350
178,122,refined oil,2024-06-20,4,110,1,110
55,123,quaker oats,2024-04-16,7,212,10,2120
159,123,atta,2024-03-24,9,60,2,120
197,124,atta,2024-03-16,11,60,1,60
172,124,atta,2024-03-14,12,60,6,360
55,124,meggi,2024-07-04,10,12,7,84
188,122,sugar,2024-03-27,5,50,8,400
132,124,clinic plus,2024-04-21,10,1.5,9,13.5
97,121,Rice,2024-03-25,3,70,1,70
147,124,clinic plus,2024-07-28,11,1.5,5,7.5
13,123,nutrella,2024-04-01,9,40,8,320
174,124,nutrella,2024-05-08,10,40,1,40
98,121,clinic plus,2024-05-26,3,1.5,4,6.0
43,124,besan,2024-04-26,11,52,9,468
124,124,dantkanti,2024-06-14,12,100,10,1000
31,122,refined oil,2024-05-03,4,110,1,110
49,121,Rice,2024-05-27,2,70,9,630
8,123,meggi,2024-06-21,8,12,9,108
165,121,besan,2024-05-30,3,52,10,520
80,122,sugar,2024-03-05,4,50,7,350
115,123,atta,2024-04-21,8,60,7,420
109,121,sugar,2024-03-14,2,50,2,100
93,122,nutrella,2024-03-03,6,40,5,200
146,122,besan,2024-07-21,5,52,2,104
2,124,besan,2024-06-06,11,52,10,520
9,124,maida,2024-07-24,12,20,4,80
14,121,Rice,2024-05-20,3,70,2,140
41,121,pasta,2024-07-29,2,15,8,120
116,123,Rice,2024-06-26,7,70,2,140
35,124,pasta,2024-05-12,12,15,3,45
166,124,clinic plus,2024-03-23,12,1.5,7,10.5
108,122,dantkanti,2024-08-04,6,100,2,200
100,124,nutrella,2024-04-29,11,40,8,320
68,123,pasta,2024-06-06,9,15,3,45
65,123,maida,2024-04-14,7,20,3,60
139,122,dantkanti,2024-07-10,4,100,8,800
143,121,quaker oats,2024-04-20,3,212,7,1484
57,121,pasta,2024-05-24,1,15,3,45
136,123,atta,2024-04-07,7,60,2,120
63,124,besan,2024-06-11,11,52,7,364
115,121,refined oil,2024-03-20,3,110,8,880
155,122,sugar,2024-07-11,6,50,4,200
161,123,Rice,2024-03-25,9,70,5,350
151,124,dantkanti,2024-06-21,11,100,1,100
164,122,nutrella,2024-03-24,5,40,3,120
122,124,atta,2024-08-19,11,60,6,360
82,124,clinic plus,2024-07-24,11,1.5,5,7.5
10,123,nutrella,2024-04-01,7,40,3,120
140,121,meggi,2024-08-11,2,12,2,24
18,121,Rice,2024-05-15,2,70,1,70
8,122,refined oil,2024-04-15,6,110,4,440
43,124,pasta,2024-04-13,12,15,9,135
96,121,nutrella,2024-07-24,2,40,7,280
96,123,atta,2024-04-11,8,60,3,180
169,122,pasta,2024-04-22,6,15,4,60
140,122,atta,2024-03-27,4,60,3,180
111,121,sugar,2024-04-18,1,50,3,150
157,124,clinic plus,2024-04-08,11,1.5,7,10.5
115,124,pasta,2024-08-10,11,15,8,120
142,121,Rice,2024-03-30,1,70,5,350
126,124,Rice,2024-04-22,10,70,6,420
59,122,refined oil,2024-07-20,4,110,8,880
50,121,quaker oats,2024-05-09,3,212,4,848
23,123,refined oil,2024-06-19,7,110,3,330
3,124,pasta,2024-05-11,10,15,9,135
50,124,sugar,2024-06-10,11,50,8,400
191,122,maida,2024-03-18,6,20,6,120
49,122,quaker oats,2024-04-14,5,212,7,1484
123,121,clinic plus,2024-04-18,1,1.5,3,4.5
18,123,atta,2024-06-06,9,60,10,600
143,123,nutrella,2024-04-27,7,40,6,240
48,122,refined oil,2024-04-29,6,110,9,990
79,123,refined oil,2024-07-12,7,110,2,220
33,123,refined oil,2024-03-23,7,110,8,880
20,122,refined oil,2024-03-20,4,110,4,440
35,124,clinic plus,2024-07-27,10,1.5,1,1.5
21,123,Rice,2024-04-29,9,70,3,210
67,124,Rice,2024-04-04,10,70,3,210
10,124,besan,2024-03-06,10,52,8,416
78,121,pasta,2024-04-03,3,15,7,105
195,122,clinic plus,2024-05-22,6,1.5,1,1.5
9,121,Rice,2024-08-11,2,70,6,420
129,121,nutrella,2024-03-28,3,40,10,400
177,122,sugar,2024-03-29,6,50,8,400
164,124,nutrella,2024-03-13,12,40,9,360
159,121,pasta,2024-08-07,1,15,10,150
176,122,atta,2024-03-23,6,60,5,300
105,123,besan,2024-04-11,8,52,4,208
185,124,Rice,2024-07-04,10,70,10,700
85,122,quaker oats,2024-06-25,6,212,10,2120
182,123,besan,2024-05-04,9,52,10,520
28,124,maida,2024-04-05,11,20,9,180
162,124,besan,2024-03-11,12,52,7,364
6,124,Rice,2024-03-10,11,70,1,70
159,124,Rice,2024-08-02,12,70,8,560
138,123,clinic plus,2024-06-30,8,1.5,8,12.0
185,123,nutrella,2024-05-26,9,40,3,120
92,122,clinic plus,2024-07-18,6,1.5,4,6.0
124,123,nutrella,2024-07-04,7,40,6,240
105,121,Rice,2024-04-27,2,70,9,630
118,123,Rice,2024-05-15,8,70,6,420
125,121,refined oil,2024-05-05,2,110,1,110
94,124,besan,2024-06-21,11,52,9,468
183,124,besan,2024-06-24,11,52,9,468
7,121,meggi,2024-03-27,2,12,9,108
172,124,nutrella,2024-06-20,12,40,4,160
37,123,dantkanti,2024-03-04,8,100,4,400
43,121,sugar,2024-08-14,3,50,6,300
195,121,sugar,2024-05-19,2,50,8,400
73,122,atta,2024-03-21,6,60,9,540
108,123,sugar,2024-06-19,9,50,3,150
123,122,nutrella,2024-05-03,6,40,6,240
112,121,refined oil,2024-05-21,2,110,2,220
20,123,atta,2024-08-10,9,60,3,180
126,121,atta,2024-06-09,3,60,7,420
77,122,clinic plus,2024-07-10,6,1.5,5,7.5
5,122,refined oil,2024-07-12,4,110,8,880
110,122,clinic plus,2024-04-25,5,1.5,5,7.5
33,122,refined oil,2024-05-17,6,110,6,660
176,124,dantkanti,2024-07-31,12,100,4,400
169,124,besan,2024-07-02,12,52,9,468
147,121,maida,2024-06-19,3,20,8,160
163,122,quaker oats,2024-04-22,5,212,10,2120
2,121,maida,2024-04-12,1,20,2,40
149,123,atta,2024-04-05,8,60,8,480
11,122,meggi,2024-05-26,6,12,7,84
159,124,maida,2024-03-06,12,20,1,20
28,124,quaker oats,2024-08-05,11,212,10,2120
116,121,dantkanti,2024-08-03,2,100,2,200
59,122,maida,2024-04-16,5,20,9,180
52,122,pasta,2024-04-18,6,15,9,135
120,121,clinic plus,2024-06-12,2,1.5,7,10.5
164,124,atta,2024-08-13,12,60,8,480
79,121,dantkanti,2024-04-01,3,100,8,800
79,122,quaker oats,2024-04-22,4,212,10,2120
106,124,atta,2024-06-12,11,60,1,60
186,121,refined oil,2024-05-22,3,110,8,880
37,121,dantkanti,2024-06-07,2,100,10,1000
190,121,pasta,2024-07-09,1,15,4,60
69,122,clinic plus,2024-06-03,5,1.5,4,6.0
3,121,sugar,2024-03-18,2,50,1,50
86,121,besan,2024-06-05,1,52,9,468
125,122,quaker oats,2024-03-30,5,212,8,1696
43,122,atta,2024-07-09,5,60,5,300
140,121,dantkanti,2024-05-20,1,100,3,300
79,122,besan,2024-06-05,4,52,2,104
84,123,Rice,2024-04-28,9,70,8,560
44,124,nutrella,2024-04-06,11,40,3,120
26,123,clinic plus,2024-04-26,7,1.5,9,13.5
173,123,pasta,2024-07-11,9,15,2,30
141,122,clinic plus,2024-07-29,4,1.5,9,13.5
49,122,besan,2024-07-12,4,52,2,104
184,124,nutrella,2024-07-31,10,40,2,80
56,123,pasta,2024-03-31,9,15,6,90
91,124,maida,2024-04-12,10,20,8,160
157,124,atta,2024-07-16,12,60,1,60
40,122,pasta,2024-05-28,5,15,5,75
19,124,Rice,2024-07-20,11,70,6,420
73,121,nutrella,2024-04-28,2,40,10,400
24,124,dantkanti,2024-08-04,11,100,6,600
85,124,atta,2024-06-16,10,60,3,180
137,122,refined oil,2024-08-15,6,110,5,550
134,123,refined oil,2024-06-02,9,110,10,1100
188,123,besan,2024-05-01,7,52,1,52
133,124,nutrella,2024-03-26,10,40,7,280
119,121,pasta,2024-03-21,3,15,3,45
181,121,maida,2024-03-09,1,20,3,60
72,123,pasta,2024-07-27,8,15,4,60
22,123,clinic plus,2024-06-27,9,1.5,3,4.5
49,122,besan,2024-03-30,5,52,3,156
180,121,atta,2024-04-17,2,60,2,120
113,122,refined oil,2024-03-31,5,110,6,660
48,124,dantkanti,2024-03-03,12,100,10,1000
66,123,meggi,2024-07-10,7,12,9,108
185,124,maida,2024-06-29,11,20,3,60
186,122,refined oil,2024-08-02,5,110,4,440
145,122,besan,2024-03-21,6,52,5,260
158,123,quaker oats,2024-04-13,8,212,9,1908
146,121,quaker oats,2024-06-10,2,212,1,212
33,121,sugar,2024-03-28,3,50,5,250
76,121,nutrella,2024-05-15,2,40,2,80
75,124,clinic plus,2024-06-03,12,1.5,2,3.0
171,122,pasta,2024-06-16,6,15,3,45
120,123,refined oil,2024-06-10,9,110,3,330
130,121,sugar,2024-06-19,1,50,4,200
179,124,Rice,2024-07-19,11,70,10,700
102,124,besan,2024-07-14,11,52,1,52
31,123,sugar,2024-07-26,9,50,10,500
111,124,meggi,2024-05-22,11,12,6,72
53,124,dantkanti,2024-04-03,11,100,1,100
36,124,quaker oats,2024-06-01,10,212,9,1908
41,122,meggi,2024-06-16,4,12,8,96
132,124,atta,2024-05-31,11,60,2,120
22,124,nutrella,2024-07-10,12,40,5,200
22,122,maida,2024-03-08,5,20,10,200
33,122,sugar,2024-04-22,5,50,4,200
168,121,Rice,2024-03-13,3,70,9,630
11,121,sugar,2024-07-18,2,50,9,450
66,122,besan,2024-05-27,6,52,1,52
48,124,refined oil,2024-04-26,11,110,5,550
169,122,pasta,2024-07-12,5,15,5,75
64,123,besan,2024-03-16,8,52,7,364
136,121,pasta,2024-08-09,2,15,2,30
26,121,sugar,2024-06-17,2,50,8,400
190,123,Rice,2024-04-20,9,70,7,490
37,124,Rice,2024-05-20,10,70,8,560
116,124,nutrella,2024-07-31,11,40,7,280
54,122,pasta,2024-04-13,6,15,9,135
181,124,meggi,2024-08-16,12,12,5,60
152,121,besan,2024-04-16,3,52,9,468
126,123,Rice,2024-06-03,8,70,8,560
176,124,atta,2024-06-01,10,60,4,240
166,122,besan,2024-04-22,4,52,7,364
144,122,refined oil,2024-04-06,4,110,9,990
171,121,pasta,2024-03-18,2,15,5,75
193,121,dantkanti,2024-07-05,2,100,6,600
30,123,refined oil,2024-08-06,8,110,8,880
176,123,Rice,2024-05-24,7,70,1,70
14,121,Rice,2024-04-14,1,70,4,280
11,123,sugar,2024-03-05,7,50,1,50
151,124,nutrella,2024-04-08,10,40,2,80
103,123,besan,2024-05-19,7,52,6,312
6,121,dantkanti,2024-08-18,1,100,8,800
90,124,maida,2024-07-12,10,20,1,20
39,122,sugar,2024-04-12,6,50,1,50
148,124,dantkanti,2024-05-29,11,100,4,400
43,121,clinic plus,2024-03-23,1,1.5,8,12.0
43,122,pasta,2024-03-29,5,15,9,135
120,121,nutrella,2024-06-05,1,40,5,200
21,121,clinic plus,2024-03-05,2,1.5,10,15.0
29,124,nutrella,2024-06-11,12,40,7,280
86,124,meggi,2024-05-20,12,12,4,48
129,122,maida,2024-05-01,4,20,4,80
39,123,pasta,2024-03-06,8,15,1,15
53,121,besan,2024-04-03,2,52,2,104
94,122,pasta,2024-04-21,5,15,9,135
46,123,sugar,2024-06-18,8,50,2,100
189,121,quaker oats,2024-06-01,1,212,1,212
191,123,besan,2024-08-09,7,52,1,52
16,124,pasta,2024-07-19,11,15,4,60
189,122,refined oil,2024-07-16,6,110,7,770
47,122,quaker oats,2024-03-14,5,212,6,1272
55,121,besan,2024-04-14,2,52,8,416
8,121,refined oil,2024-05-04,3,110,6,660
168,123,meggi,2024-05-23,8,12,2,24
129,121,pasta,2024-05-13,1,15,9,135
85,123,pasta,2024-05-06,7,15,5,75
157,123,refined oil,2024-04-02,9,110,8,880
121,123,Rice,2024-04-16,8,70,7,490
151,122,pasta,2024-06-26,4,15,6,90
126,122,dantkanti,2024-08-05,5,100,2,200
14,121,maida,2024-05-07,3,20,6,120
49,123,maida,2024-08-12,8,20,2,40
155,121,dantkanti,2024-04-10,1,100,2,200
25,122,sugar,2024-08-06,6,50,5,250
173,123,atta,2024-03-23,9,60,8,480
73,123,nutrella,2024-06-16,8,40,5,200
151,121,clinic plus,2024-08-04,2,1.5,6,9.0
91,123,besan,2024-07-08,8,52,5,260
59,124,quaker oats,2024-05-06,12,212,1,212
172,121,clinic plus,2024-07-21,3,1.5,10,15.0
60,123,Rice,2024-03-20,9,70,1,70
179,124,clinic plus,2024-07-03,12,1.5,7,10.5
128,122,refined oil,2024-07-07,5,110,8,880
187,122,maida,2024-04-30,4,20,9,180
108,122,besan,2024-08-06,6,52,4,208
88,124,pasta,2024-03-27,12,15,7,105
116,122,maida,2024-03-14,5,20,3,60
84,121,Rice,2024-07-22,3,70,6,420
142,121,quaker oats,2024-03-09,3,212,10,2120
74,121,atta,2024-03-18,1,60,7,420
184,121,nutrella,2024-06-10,2,40,5,200
182,124,pasta,2024-05-04,12,15,5,75
46,122,sugar,2024-06-18,6,50,8,400
113,121,nutrella,2024-06-19,3,40,3,120
49,123,meggi,2024-06-16,9,12,10,120
154,122,sugar,2024-06-20,6,50,5,250
107,122,dantkanti,2024-05-20,6,100,10,1000
81,121,pasta,2024-03-13,2,15,2,30
143,122,sugar,2024-07-16,4,50,7,350
132,121,nutrella,2024-05-19,2,40,2,80
3,123,nutrella,2024-03-28,8,40,5,200
155,121,quaker oats,2024-08-13,1,212,10,2120
45,122,dantkanti,2024-08-18,4,100,9,900
2,123,maida,2024-08-04,9,20,5,100
71,121,nutrella,2024-06-14,1,40,3,120
190,123,nutrella,2024-08-05,9,40,4,160
13,121,atta,2024-04-06,1,60,2,120
102,122,maida,2024-08-17,4,20,3,60
33,122,besan,2024-05-03,4,52,9,468
77,121,nutrella,2024-07-20,2,40,8,320
184,124,quaker oats,2024-08-20,11,212,9,1908
92,121,maida,2024-08-13,2,20,2,40
132,123,Rice,2024-07-05,8,70,10,700
41,124,sugar,2024-06-05,12,50,1,50
161,121,Rice,2024-08-09,1,70,2,140
166,123,Rice,2024-03-13,9,70,2,140
118,121,besan,2024-03-27,1,52,7,364
21,122,besan,2024-07-09,6,52,6,312
59,124,nutrella,2024-07-02,10,40,8,320
147,124,atta,2024-06-03,12,60,5,300
71,122,Rice,2024-05-30,5,70,8,560
29,124,besan,2024-06-26,11,52,8,416
1,121,atta,2024-07-15,3,60,3,180
22,122,pasta,2024-04-05,6,15,10,150
50,123,atta,2024-05-15,9,60,6,360
37,121,dantkanti,2024-06-20,1,100,6,600
52,122,meggi,2024-08-16,4,12,5,60
31,121,besan,2024-08-06,3,52,2,104
173,123,maida,2024-04-25,7,20,5,100
80,124,refined oil,2024-08-13,11,110,8,880
185,122,meggi,2024-03-08,4,12,2,24
140,122,clinic plus,2024-03-06,4,1.5,7,10.5
119,122,besan,2024-07-19,4,52,5,260
170,124,refined oil,2024-03-13,10,110,5,550
85,122,maida,2024-08-13,5,20,1,20
118,121,refined oil,2024-07-07,2,110,9,990
15,124,besan,2024-05-03,11,52,3,156
184,123,clinic plus,2024-04-07,7,1.5,9,13.5
16,122,meggi,2024-08-19,6,12,7,84
196,121,refined oil,2024-07-18,2,110,7,770
130,124,quaker oats,2024-06-10,12,212,8,1696
81,122,pasta,2024-05-26,5,15,9,135
80,121,Rice,2024-07-14,1,70,2,140
125,121,atta,2024-04-10,2,60,9,540
21,124,Rice,2024-04-07,12,70,5,350
31,121,nutrella,2024-06-03,1,40,9,360
178,122,maida,2024-04-29,6,20,2,40
194,123,meggi,2024-05-13,8,12,9,108
138,121,pasta,2024-07-12,2,15,9,135
130,122,atta,2024-06-05,5,60,2,120
40,124,refined oil,2024-05-04,11,110,5,550
19,123,nutrella,2024-07-28,9,40,3,120
28,121,pasta,2024-06-14,1,15,10,150
70,121,meggi,2024-06-01,1,12,10,120
142,122,besan,2024-08-06,5,52,3,156
193,124,clinic plus,2024-05-15,11,1.5,1,1.5
82,121,meggi,2024-04-20,3,12,6,72
145,123,clinic plus,2024-06-02,7,1.5,1,1.5
1,122,besan,2024-05-25,6,52,4,208
154,121,maida,2024-03-29,1,20,1,20
41,123,sugar,2024-04-11,7,50,10,500
151,121,sugar,2024-07-05,1,50,5,250
8,124,meggi,2024-04-11,11,12,6,72
1,122,Rice,2024-08-14,6,70,5,350
124,121,quaker oats,2024-05-07,1,212,7,1484
194,121,sugar,2024-04-03,1,50,9,450
55,122,refined oil,2024-04-21,5,110,4,440
8,122,refined oil,2024-07-06,6,110,5,550
22,122,besan,2024-03-05,4,52,3,156
93,124,besan,2024-05-11,12,52,6,312
125,124,maida,2024-03-11,12,20,4,80
59,124,meggi,2024-03-11,10,12,6,72
67,121,quaker oats,2024-05-12,2,212,2,424
165,124,dantkanti,2024-07-09,11,100,1,100
105,123,maida,2024-03-28,7,20,5,100
76,121,maida,2024-03-21,1,20,7,140
45,122,pasta,2024-08-14,4,15,2,30
71,122,maida,2024-04-01,4,20,10,200
115,123,Rice,2024-06-12,9,70,4,280
116,121,Rice,2024-06-25,1,70,8,560
31,122,pasta,2024-04-06,5,15,3,45
130,121,nutrella,2024-06-08,3,40,3,120
113,121,refined oil,2024-05-10,3,110,1,110
88,123,sugar,2024-05-28,9,50,5,250
192,122,besan,2024-06-14,5,52,5,260
89,121,besan,2024-05-04,3,52,7,364
85,122,besan,2024-05-07,4,52,4,208
149,121,clinic plus,2024-05-27,2,1.5,3,4.5
136,123,atta,2024-04-19,8,60,3,180
117,123,maida,2024-05-09,9,20,8,160
32,123,clinic plus,2024-06-16,8,1.5,3,4.5
158,123,maida,2024-05-14,9,20,2,40
192,122,dantkanti,2024-07-15,5,100,5,500
95,124,meggi,2024-05-25,12,12,9,108
129,122,pasta,2024-07-30,6,15,10,150
46,122,clinic plus,2024-04-29,6,1.5,8,12.0
25,123,besan,2024-03-04,9,52,8,416
54,123,sugar,2024-07-25,8,50,8,400
156,122,pasta,2024-06-04,4,15,7,105
198,123,maida,2024-06-10,8,20,10,200
146,123,maida,2024-03-08,7,20,9,180
99,121,clinic plus,2024-04-25,3,1.5,2,3.0
101,123,nutrella,2024-05-09,8,40,5,200
30,121,refined oil,2024-04-15,3,110,10,1100
146,124,meggi,2024-05-11,10,12,5,60
24,122,atta,2024-04-12,5,60,9,540
123,122,nutrella,2024-07-30,5,40,2,80
113,121,maida,2024-03-30,2,20,2,40
72,122,besan,2024-08-18,5,52,6,312
168,122,maida,2024-08-04,6,20,5,100
188,122,meggi,2024-08-15,6,12,9,108
187,124,refined oil,2024-08-20,10,110,5,550
27,122,clinic plus,2024-04-28,4,1.5,10,15.0
101,124,maida,2024-07-27,10,20,9,180
83,123,atta,2024-06-29,9,60,5,300
61,121,meggi,2024-05-26,3,12,10,120
103,122,Rice,2024-07-13,5,70,4,280
185,121,besan,2024-07-14,2,52,1,52
71,121,sugar,2024-08-07,3,50,8,400
136,122,Rice,2024-04-17,5,70,10,700
38,124,sugar,2024-03-09,12,50,7,350
188,122,nutrella,2024-03-05,5,40,4,160
132,124,Rice,2024-05-04,10,70,5,350
115,121,clinic plus,2024-07-19,3,1.5,4,6.0
22,121,besan,2024-08-20,2,52,3,156
10,122,nutrella,2024-06-21,6,40,7,280
